,SKU,Product_Name,Product_Category,Price,Promo_Start_Date,Promo_End_Date,Comparison_Price,Comparison_Price_Type,Buy_Box_Item_Price,Buy_Box_Eligible,MSRP,Product_Tax_Code,Ship_Methods,Shipping_Weight,Fulfillment_Type,WFS_Sales_Restriction,Shelf_Name,Primary_Category_Path,Brand,Offer_Start_Date,Offer_End_Date,Item_Creation_Date,Reviews_Count,Average_Rating,Competitor_Price,Competitor_Ship_Price,Cost
930,071290142602-S-A-L1-33.46,"WinCup Drinking Cup 20 oz. White Styrofoam Disposable, 20C18 - CASE of 500",Animal Health & Grooming,88.6,1970-01-01,1970-01-01,82.99,Was Price,88.6,Yes,0.0,2038710,NETWORK_GEO,3.0,Seller Fulfilled,"NJ,NY,VT,CA,MD,CT,HI,SC",UNNAV,"[""UNNAV""]",TeviRoom,2024-02-24,2049-12-31,2023-11-27,0,0.0,88.6,0.0,35.44
931,096619980178-C-P-L1-14.58,"Kirkland Signature Ground Himalayan Pink Salt, 5 lbs., 2-count",Food & Beverage,44.9,1970-01-01,1970-01-01,39.99,Was Price,44.9,Yes,0.0,2038305,NETWORK_GEO,11.0,Seller Fulfilled,no restrictions,Salt & pepper,"[""Home Page"",""Food"",""Pantry"",""Herbs, spices & seasoning mixes"",""Salt & pepper""]",Big Deal Value,2024-03-03,2049-12-31,2020-03-31,0,0.0,38.99,0.0,17.96
932,747479000413-C-P-L1-10.69,"Rao's Homemade Marinara Tomato Sauce, 28 Ounce (Pack of 2)",Food & Beverage,19.99,1970-01-01,1970-01-01,27.35,Was Price,29.02,Yes,41.55,2038305,ALWAYS_TWO_DAY,5.34,WFS Eligible,no restrictions,Shop all restaurant brands,"[""Home Page"",""Food"",""Pantry"",""Sauces & marinades"",""Specialty sauces"",""Restaurant brands"",""Shop all restaurant brands""]",Rao's Homemade,2021-11-11,2026-11-11,2020-05-05,1,5.0,17.24,0.0,7.9959999999999996
933,771171171782-S-P-L1-34-98,Hasbro Twister Splash & Operation Splash Games Family Bundle,Toys,24.9,1970-01-01,1970-01-01,18.0,Was Price,18.0,Yes,35.89,2038710,ALWAYS_TWO_DAY,1.5,Walmart Fulfilled,no restrictions,Classic Games,"[""Home Page"",""Toys"",""Games & Puzzles"",""Classic Games""]",Hasbro,2023-08-05,2049-12-31,2023-05-24,75,4.6,0.0,0.0,9.96
934,885395101521-C-P-L1-22.99,"Thermoflask Kids 16 oz Stainless Steel Insulated Water Bottles, 2 Pack (Blue)",Other,27.9,1970-01-01,1970-01-01,34.75,Was Price,34.75,Yes,39.99,3001197,ALWAYS_TWO_DAY,1.59,WFS Eligible,no restrictions,Travel Mugs,"[""Home Page"",""Home"",""Kitchen & Dining"",""Dining & Entertaining"",""Travel Drinkware"",""Travel Mugs""]",ThermoFlask,2022-10-11,2049-10-11,2022-08-07,17,4.9,28.35,0.0,11.16
935,Halley-Hera-Hand4-Cream,"HALLEY Turkish Hand Towels Set - 4 Pack Bathroom Set, Ultra Soft, Machine Washable, Highly Absorbent, 100% Cotton - Luxury Spa Quality - Cream","Home Decor, Kitchen, & Other",22.99,2023-03-02,2023-05-31,22.99,Was Price,22.99,Yes,0.0,2039973,ALWAYS_TWO_DAY,2.1,Walmart Fulfilled,no restrictions,Bath Towels,"[""Home Page"",""Home"",""Bath"",""Bath Towels""]",HALLEY,2020-10-26,2049-12-17,2020-11-09,0,0.0,22.99,0.0,9.196
936,Halley-Hera-Hand4-Gray,"HALLEY Turkish Hand Towels Set - 4 Pack Bathroom Set, Ultra Soft, Machine Washable, Highly Absorbent, 100% Cotton - Luxury Spa Quality - Gray","Home Decor, Kitchen, & Other",22.99,1970-01-01,1970-01-01,22.99,Was Price,22.99,Yes,0.0,2039973,ALWAYS_TWO_DAY,2.1,Walmart Fulfilled,no restrictions,Bath Towels,"[""Home Page"",""Home"",""Bath"",""Bath Towels""]",HALLEY,2020-11-01,2049-12-23,2020-11-09,0,0.0,22.99,0.0,9.196
937,Halley-Soldier-Bath2-Brown,"HALLEY Decorative Turkish Bath Towels Set, 2 Pieces - Highly Absorbent & Fade Resistant Fabric, 100% Cotton - Brown","Home Decor, Kitchen, & Other",21.99,1970-01-01,1970-01-01,26.99,Was Price,21.99,Yes,0.0,2039973,ALWAYS_TWO_DAY,4.21,Walmart Fulfilled,no restrictions,Hand Towels,"[""Home Page"",""Home"",""Bath"",""Bath Towels"",""Hand Towels""]",HALLEY,2021-01-08,2049-12-19,2021-01-28,0,0.0,26.99,0.0,8.796
938,Halley-Soldier-Set4-Gray,"HALLEY Decorative Bath Towels Set, 4 Piece - Turkish Towel Set with Floral Pattern, Highly Absorbent & Fade Resistant Fabric, 100% Cotton - Gray","Home Decor, Kitchen, & Other",26.99,1970-01-01,1970-01-01,26.99,Was Price,26.99,Yes,0.0,2039973,ALWAYS_TWO_DAY,1.8,Walmart Fulfilled,no restrictions,Bath Towels,"[""Home Page"",""Home"",""Bath"",""Bath Towels""]",HALLEY,2021-01-13,2049-12-25,2021-01-29,0,0.0,26.99,0.0,10.796
939,jumbojumble-tea-bglw,"Jumbo Jumble Tea Sampler Variety Multipack (63 Pack), Tea Bags Gift Box with 7 Different Flavors - All teas pare well with the 1 packs of Dried Mulberry included",Food & Beverage,19.99,1970-01-01,1970-01-01,0.0,List Price,19.99,Yes,0.0,2038305,ALWAYS_TWO_DAY,0.5,Walmart Fulfilled,no restrictions,Tea Bags,"[""Home Page"",""Food"",""Beverages"",""Tea"",""Tea Bags""]",Jumbo Jumble,2023-05-20,2049-12-29,2023-05-22,0,0.0,0.0,0.0,7.9959999999999996
940,011246999225-C-F-L1-7.99,"Robert Rothschild Farm Roasted Pineapple & Habenero Sauce, 40 Ounce",Food & Beverage,24.5,1970-01-01,1970-01-01,31.29,List Price,20.98,Yes,36.28,2038305,NETWORK_GEO,3.0,Seller Fulfilled,no restrictions,Cooking sauces,"[""Home Page"",""Food"",""Pantry"",""Sauces & marinades"",""Cooking sauces""]",Robert Rothschild Farm,2023-06-30,2049-12-31,2018-05-31,2,5.0,30.0,0.0,9.8
941,070230107404-MD-P-L1-11.99,"Purina Tidy Cats Non Clumping Cat Litter, Instant Action Low Tracking Cat Litter, 40 lb. Bag",Animal Accessories,55.99,1970-01-01,1970-01-01,40.33,Was Price,44.94,No,0.0,2038710,NETWORK_GEO,40.0,Seller Fulfilled,no restrictions,Cat Litter,"[""Home Page"",""Pets"",""Cats"",""Cat Litter and Accessories"",""Cat Litter""]",Tidy Cats,2023-07-15,2049-12-31,2016-07-07,450,4.3,14.36,4.99,22.396
942,3E-IZ24-2BFJ,"HALLEY Decorative Bath Towels Set, 4 Piece - Turkish Towel Set with Floral Pattern, Highly Absorbent & Fade Resistant Fabric, 100% Cotton - Pink","Home Decor, Kitchen, & Other",19.99,1970-01-01,1970-01-01,21.99,Was Price,19.99,Yes,0.0,2039973,ALWAYS_TWO_DAY,1.8,Walmart Fulfilled,no restrictions,Bath Towels,"[""Home Page"",""Home"",""Bath"",""Bath Towels""]",HALLEY,2020-11-16,2049-12-22,2020-11-25,0,0.0,19.99,0.0,7.9959999999999996
943,735546000626-bstock-dionis,Dionis Natural Goat Milk Hand Cream Gift Set  Including 5 - 1oz Hand Creams,"Home Decor, Kitchen, & Other",19.0,1970-01-01,1970-01-01,21.39,Was Price,28.95,Yes,20.0,2048134,ALWAYS_TWO_DAY,2.0,WFS Eligible,no restrictions,Bath Essentials,"[""Home Page"",""Personal Care"",""Bath & Body"",""Spa & Massage"",""Bath Essentials""]",Dionis,2024-02-21,2049-12-31,2019-11-03,13,4.3,19.0,0.0,7.6000000000000005
944,749350800433-S-P-L1-119.00,"Altec Lansing ALRBXLBK000R Rockbox Xl Dual 3.5-inch 50-watt Bluetooth Rechargeable Portable Speaker With Lights And Built-in Microphone, Factory Recertified",Electronics Other,123.26,1970-01-01,1970-01-01,109.0,Was Price,134.44,Yes,199.99,2038710,ALWAYS_TWO_DAY,11.0,Walmart Fulfilled,no restrictions,Portable Wireless & Bluetooth Speakers,"[""Home Page"",""Electronics"",""Audio"",""Portable Audio"",""Portable Wireless & Bluetooth Speakers""]",Altec Lansing,2023-12-17,2049-12-29,2021-11-29,13,5.0,134.44,0.0,49.304
945,755795953047-S-P-L1-7.98,Kinders Parmesan Herb Crunch Seasoning (10.5 Ounce),"Home Decor, Kitchen, & Other",15.09,1970-01-01,1970-01-01,17.65,List Price,9.99,Yes,17.65,2038305,ALWAYS_TWO_DAY,0.65,Walmart Fulfilled,no restrictions,Seasoning mixes & blends,"[""Home Page"",""Food"",""Pantry"",""Herbs, spices & seasoning mixes"",""Seasoning mixes & blends""]",Kinder's,2023-12-21,2049-12-30,2023-08-21,172,4.6,10.74,0.0,6.0360000000000005
946,Halley-Hera-Bath2-Cream,"HALLEY Turkish Bath Towels Set - 2 Pack Bathroom Set, Ultra Soft, Machine Washable, Highly Absorbent, 100% Cotton - Luxury Spa Quality - Cream","Home Decor, Kitchen, & Other",25.5,2023-03-02,2023-05-31,25.5,Was Price,25.5,Yes,44.99,2039973,ALWAYS_TWO_DAY,4.21,Walmart Fulfilled,no restrictions,Bath Towels,"[""Home Page"",""Home"",""Bath"",""Bath Towels""]",HALLEY,2020-10-27,2049-12-18,2020-11-09,0,4.2,25.5,0.0,10.200000000000001
947,016000401051-S-WM-6.98,"Multi Grain Cheerios Heart Healthy Cereal, 18.75 OZ Cereal Box (Pack of 2)","Home Decor, Kitchen, & Other",15.9,1970-01-01,1970-01-01,15.99,Was Price,11.99,Yes,21.11,2038305,ALWAYS_TWO_DAY,2.0,Walmart Fulfilled,no restrictions,Kids' Cereal,"[""Home Page"",""Food"",""Breakfast & Cereal"",""Cereal & Granola"",""Kids' Cereal""]",General Mills,2024-02-20,2049-12-31,2016-03-18,355,4.8,23.89,-1.0,6.36
948,021136180664-C-P-L1-20.99,"Topo Chico Twist of Lime Sparkling Mineral Water 16.9 fl. oz., 18 Ct - Glass Bottles",Food & Beverage,62.0,1970-01-01,1970-01-01,59.97,Was Price,62.99,Yes,0.0,2042852,NETWORK_GEO,27.0,Seller Fulfilled,no restrictions,All Mineral Water,"[""Home Page"",""Food"",""Beverages"",""Water"",""Mineral Water"",""All Mineral Water""]",Topo Chico,2023-05-20,2049-12-31,2022-08-22,375,4.8,39.99,0.0,24.8
949,022000020345-S-P-L1-16.38,Skittles and Starburst Original Halloween Candy Bag (255 Count),Food & Beverage,36.99,1970-01-01,1970-01-01,36.99,Was Price,36.99,Yes,44.34,2038362,NETWORK_GEO,7.38,Seller Fulfilled,no restrictions,Fruit Flavored Candy,"[""Home Page"",""Food"",""Candy"",""Fruit Flavored & Sour Candy"",""Fruit Flavored Candy""]",Wrigley,2021-06-06,2049-12-30,2017-02-08,1032,4.8,35.9,0.0,14.796000000000001
950,030800100495-S-P-L1-13.12,Dum Dums (500ct) Original Pops 85.5 oz Bag,Food & Beverage,38.99,1970-01-01,1970-01-01,38.99,Was Price,32.98,Yes,0.0,2038362,NETWORK_GEO,5.34,Seller Fulfilled,no restrictions,Candy Assortments,"[""Home Page"",""Food"",""Candy"",""Multipacks & Bags"",""Candy Assortments""]",Dum-Dums,2022-09-16,2041-03-24,2020-12-13,0,0.0,15.12,-1.0,15.596000000000002
951,031290150182-C-P-L6-17.99,"Godiva Belgium Goldmark Assorted Chocolate, 11.3 Ounce (26 Pieces) | Christmas Gift",Food & Beverage,26.75,1970-01-01,1970-01-01,27.99,Was Price,29.9,Yes,0.0,2049688,ALWAYS_TWO_DAY,4.0,WFS Eligible,no restrictions,Chocolate Assortments,"[""Home Page"",""Food"",""Candy"",""Chocolate"",""Chocolate Assortments""]",GODIVA,2023-12-14,2049-12-31,2022-10-04,12,4.2,14.39,5.37,10.700000000000001
952,036457714474-S-F-L1-10.98,Brittle-Brittle Peanut Brittle (38 Ounce),Food & Beverage,25.62,1970-01-01,1970-01-01,23.25,Was Price,21.85,Yes,12.98,2038362,ALWAYS_TWO_DAY,2.38,WFS Eligible,no restrictions,Brittle,"[""Home Page"",""Food"",""Candy"",""Brittle, Caramel & Toffee"",""Brittle""]",brittle-brittle,2022-08-23,2049-02-10,2020-09-21,830,4.7,26.13,0.0,10.248000000000001
953,887507672-CB-P-L1-60.00,Henckels Capri Granitium 3-Piece Non-Stick Skillet Set,"Home Decor, Kitchen, & Other",128.55,1970-01-01,1970-01-01,128.55,Was Price,128.55,Yes,0.0,2038710,ALWAYS_TWO_DAY,14.0,WFS Eligible,no restrictions,Cookware Sets,"[""Home Page"",""Home"",""Kitchen & Dining"",""Pots & Pans"",""Cookware Sets""]",Henckels,2023-07-30,2049-12-30,2022-03-30,2050,4.9,129.95,0.0,51.42000000000001
954,Halley-Hairtowel-Black-White-Blue,"HALLEY Cotton Hair Towel Wrap – 3 Packs Super Absorbent, Anti Frizz Fast Drying Hair Towel for Curly Long Thick Hair – Hair Turbans for Wet Hair with Button – Hair Plopping Towel (Black, White, Blue)","Home Decor, Kitchen, & Other",12.5,1970-01-01,1970-01-01,12.5,Was Price,12.5,Yes,0.0,2039973,ALWAYS_TWO_DAY,0.62,Walmart Fulfilled,no restrictions,White Towels,"[""Home Page"",""Home"",""Bath"",""Bath Towels"",""White Towels""]",HALLEY,2023-11-10,2049-12-29,2023-11-12,0,0.0,0.0,0.0,5.0
955,00679541252263-CB-F-L1-11.99,Cambro 4-Quart Containers. Commercial Grade Food Storage Containers and Seal Covers 3-Pack of 4 Quart Containers.,"Home Decor, Kitchen, & Other",38.1,1970-01-01,1970-01-01,38.1,Was Price,37.99,Yes,0.0,2038710,NETWORK_GEO,2.5,Seller Fulfilled,no restrictions,Shop All Food Storage Containers,"[""Home Page"",""Home"",""Kitchen & Dining"",""Kitchen Storage & Organization"",""Food Storage Containers"",""Shop All Food Storage Containers""]",Cambro,2022-05-26,2049-12-30,2022-02-28,0,0.0,0.0,0.0,15.240000000000002
956,035342700356-C-P-L1-11.49,"Bella Sun Luci Sun Dried Julienne Cut Tomatoes, 2 lb. 3 oz.",Food & Beverage,27.9,1970-01-01,1970-01-01,28.95,Was Price,28.95,Yes,0.0,2038305,NETWORK_GEO,2.0,Seller Fulfilled,no restrictions,"Canned tomatoes, sauce & puree","[""Home Page"",""Food"",""Pantry"",""Canned goods"",""Canned tomatoes, sauce & puree""]",Bella Sun Luci,2024-02-19,2049-12-31,2017-09-19,4,5.0,24.99,0.0,11.16
957,055086002165-BSTOCK-L1-1.27,Love Beauty And Planet Sulfate Free Prevent & Preserve Shampoo Turmeric & Tonka Essence 13.5 oz,"Beauty, Personal Care, & Hygiene",9.3,1970-01-01,1970-01-01,4.9,Was Price,4.9,Yes,14.99,2048134,ALWAYS_TWO_DAY,3.0,Walmart Fulfilled,no restrictions,Natural Shampoo,"[""Home Page"",""Beauty"",""Hair Care"",""Shampoo"",""Natural Shampoo""]",Love Beauty and Planet,2023-02-27,2049-12-31,2018-10-19,182,4.2,9.99,0.0,3.7200000000000006
958,096619383245-C-P-L1-9.99,Kirkland Signature Extra Strength Acetaminophen 500 mg. 1000 Caplets,Medicine & Supplements,18.95,1970-01-01,1970-01-01,16.98,Was Price,15.45,Yes,31.95,2038754,ALWAYS_TWO_DAY,1.43,WFS Eligible,no restrictions,Cough & Cold,"[""Home Page"",""Health and Medicine"",""Cough Cold and Flu medicine"",""Cold Cough and Flu"",""Cough & Cold""]",Kirkland Signature,2022-10-11,2049-10-11,2017-01-26,5,5.0,26.99,0.0,7.58
959,685442711372-S-P-L1-14.98,"Storex XL Storage Bin, 5 Count","Home Decor, Kitchen, & Other",28.4,1970-01-01,1970-01-01,28.4,Was Price,28.4,Yes,14.98,2038710,ALWAYS_TWO_DAY,5.0,Walmart Fulfilled,no restrictions,All Nursery Storage,"[""Home Page"",""Baby"",""Nursery & Decor"",""Nursery Storage and Organizers"",""All Nursery Storage""]",Storex,2023-12-11,2049-12-31,2022-06-29,54,4.6,33.47,0.0,11.36
960,728229130840-S-P-L1-11.96,Terra Original Chips (15 oz.) 2 Bags!,Food & Beverage,27.1,1970-01-01,1970-01-01,25.29,Was Price,19.49,Yes,21.75,2040210,NETWORK_GEO,1.0,Seller Fulfilled,no restrictions,All Veggie Chips,"[""Home Page"",""Food"",""Snacks, Cookies & Chips"",""Chips"",""Veggie Chips & Grain Chips"",""All Veggie Chips""]",Terra,2024-01-18,2049-12-31,2016-07-25,943,4.4,27.1,0.0,10.840000000000002
961,782733011552-C-P-L1-15.79,"Organic Tasty Bite Madras Lentils, 10 oz, 8-count",Food & Beverage,33.29,1970-01-01,1970-01-01,31.95,Was Price,31.95,Yes,0.0,2038305,ALWAYS_TWO_DAY,5.0,WFS Eligible,no restrictions,Beans and Rice,"[""Home Page"",""Food"",""Pantry"",""Beans and Rice""]",Tasty Bite,2023-06-19,2049-12-31,2020-01-30,6,4.3,24.24,0.0,13.316
962,Halley-Lux-Set6-NightBlue,"Halley Bath Towels 6-Piece Set - 100% Turkish Cotton Ultra Soft, Absorbent Bathroom Towels - Machine Washable - Night Blue","Home Decor, Kitchen, & Other",39.99,1970-01-01,1970-01-01,39.99,Was Price,39.99,Yes,0.0,2039973,ALWAYS_TWO_DAY,3.45,Walmart Fulfilled,no restrictions,Turkish Towels,"[""Home Page"",""Home"",""Bath"",""Bath Towels"",""Turkish Towels""]",HALLEY,2023-12-20,2049-12-29,2023-12-22,0,0.0,0.0,0.0,15.996000000000002
963,041392802636-C-F-L1-5.99,ED Smith Michigan Cherry Jam Made with Michigan Sour Cherries 40 oz,Other,22.99,1970-01-01,1970-01-01,22.99,Was Price,22.99,Yes,0.0,2038305,NETWORK_GEO,3.0,Seller Fulfilled,no restrictions,All Jams,"[""Home Page"",""Food"",""Pantry"",""Jams, jellies & preserves"",""Jams"",""All Jams""]",E.D. Smith,2023-07-07,2049-12-31,2020-10-09,2,4.0,39.99,0.0,9.196
964,086800302049-WM-C-P-15.74,"Neutrogena Ultra Sheer Dry Touch Sunscreen, SPF 55 (3.0 Fluid Ounce, 3 Pack)","Beauty, Personal Care, & Hygiene",40.99,1970-01-01,1970-01-01,41.98,Was Price,36.49,Yes,52.34,2038763,ALWAYS_TWO_DAY,2.0,Walmart Fulfilled,"96768,96779,96713,96757,96748,96753,96732,96733,96788,96767,96793,96761,96784,96763,96790,96770,96729,96708",Neutrogena Sunscreen,"[""Home Page"",""Personal Care"",""Sun Care"",""Neutrogena Sunscreen""]",Neutrogena,2024-02-06,2049-12-31,2019-03-08,60,4.9,29.63,0.0,16.396
965,3614228366700,"COVERGIRL TruBlend Undercover Concealer, Classic Ivory, 0.33 oz, Full Coverage Liquid Concealer","Beauty, Personal Care, & Hygiene",8.67,1970-01-01,1970-01-01,7.94,Was Price,7.94,Yes,7.94,2048134,ALWAYS_TWO_DAY,0.2,WFS Eligible,no restrictions,Liquid Concealer,"[""Home Page"",""Beauty"",""Makeup"",""Face Makeup"",""Concealer"",""Liquid Concealer""]",COVERGIRL,2024-02-21,2049-12-31,2018-12-19,0,0.0,8.68,0.0,3.468
966,381372022785-BSTOCK-P-L1-13.10,"Aveeno Calm + Restore Oat Gel Face Moisturizer for Sensitive Skin, Face Cream, 1.7 oz - 2 Pack","Beauty, Personal Care, & Hygiene",25.19,1970-01-01,1970-01-01,26.95,Was Price,26.95,Yes,0.0,2048134,ALWAYS_TWO_DAY,2.0,WFS Eligible,no restrictions,Aveeno Skincare,"[""Home Page"",""Beauty"",""Beauty by Top Brands"",""Aveeno"",""Aveeno Skincare""]",Aveeno,2022-12-27,2049-12-31,2022-08-11,411,4.6,35.0,0.0,10.076
967,635104180176-C-P-L1-16.99,"Enstrom Almond Toffee Milk Chocolate Petites, 37.5 Ounce (75 Count)",Food & Beverage,40.0,1970-01-01,1970-01-01,42.78,Was Price,39.78,Yes,47.49,2038362,ALWAYS_TWO_DAY,2.62,WFS Eligible,no restrictions,Shop All Chocolate,"[""Home Page"",""Food"",""Candy"",""Chocolate"",""Shop All Chocolate""]",Enstrom Candies,2022-12-21,2049-12-30,2021-08-30,7,4.3,30.39,0.0,16.0
968,718604976507-S-F-L1-10.47,Nonni's Almond Cioccolati Biscotti 25 cts.,"Home Decor, Kitchen, & Other",27.99,1970-01-01,1970-01-01,30.79,Was Price,25.45,Yes,39.79,2050078,NETWORK_GEO,2.14,Seller Fulfilled,no restrictions,Shop All Cookies,"[""Home Page"",""Food"",""Snacks, Cookies & Chips"",""Cookies"",""Shop All Cookies""]",Nonni's,2021-06-27,2041-06-15,2017-04-22,106,4.6,24.83,-1.0,11.196
969,Halley-Lux-Set6- DarkBlue,"Halley Bath Towels 6-Piece Set - 100% Turkish Cotton Ultra Soft, Absorbent Bathroom Towels - Machine Washable - Dark Blue","Home Decor, Kitchen, & Other",39.99,2023-03-02,2023-05-31,39.99,Was Price,39.99,Yes,0.0,2039973,ALWAYS_TWO_DAY,3.35,Walmart Fulfilled,no restrictions,Bath Towels,"[""Home Page"",""Home"",""Bath"",""Bath Towels""]",HALLEY,2021-09-18,2049-12-21,2021-09-28,0,0.0,19.99,0.0,15.996000000000002
970,Halley-Soldier-Hand4-Burgundy,"HALLEY Decorative Hand Towels Set, 4 Pack - Turkish Towel Set with Floral Pattern, Highly Absorbent & Fade Resistant Fabric, 100% Cotton - Claret Red","Home Decor, Kitchen, & Other",19.99,1970-01-01,1970-01-01,16.99,Was Price,19.99,Yes,0.0,2039973,ALWAYS_TWO_DAY,2.1,Walmart Fulfilled,no restrictions,Hand Towels,"[""Home Page"",""Home"",""Bath"",""Bath Towels"",""Hand Towels""]",HALLEY,2020-11-17,2049-12-23,2020-11-25,0,0.0,20.4,0.0,7.9959999999999996
971,Halley-Soldier-Set6-White,"HALLEY Decorative Bath Towels Set, 6 Piece - Turkish Towel Set with Floral Pattern, Highly Absorbent & Fade Resistant Fabric, 100% Cotton - White","Home Decor, Kitchen, & Other",21.49,1970-01-01,1970-01-01,21.49,Was Price,21.49,Yes,0.0,2039973,ALWAYS_TWO_DAY,1.6,Walmart Fulfilled,no restrictions,Bathroom Sets,"[""Home Page"",""Home"",""Bath"",""Bathroom Sets""]",HALLEY,2022-07-25,2049-12-23,2022-08-02,0,0.0,38.99,0.0,8.596
972,OI-JSF0-RBO0,"HALLEY Decorative Hand Towels Set, 4 Pack - Turkish Towel Set with Floral Pattern, Highly Absorbent & Fade Resistant Fabric, 100% Cotton - Pink","Home Decor, Kitchen, & Other",19.99,1970-01-01,1970-01-01,23.99,Was Price,19.99,Yes,0.0,2039973,ALWAYS_TWO_DAY,2.1,Walmart Fulfilled,no restrictions,Hand Towels,"[""Home Page"",""Home"",""Bath"",""Bath Towels"",""Hand Towels""]",HALLEY,2020-11-19,2049-12-25,2020-11-25,0,0.0,19.99,0.0,7.9959999999999996
973,069858606956-S-P-L1-99.98,"Starfrit The Rock 10-Piece Set with Lids & Bakelite Handles, 034707-001-0000",Sport & Recreation Other,130.99,1970-01-01,1970-01-01,128.09,Was Price,114.16,Yes,383.14,2038710,ALWAYS_TWO_DAY,20.0,WFS Eligible,no restrictions,Cookware Sets,"[""Home Page"",""Home"",""Kitchen & Dining"",""Pots & Pans"",""Cookware Sets""]",Starfrit,2023-12-13,2049-12-31,2019-05-02,623,4.5,130.99,0.0,52.39600000000001
974,072613461592-MD-P-L1-15.38,"all Liquid Laundry Detergent Free Clear for Sensitive Skin, 141 Ounce, 94 Loads","Home Decor, Kitchen, & Other",38.99,1970-01-01,1970-01-01,15.97,List Price,15.97,Yes,9.97,2038710,NETWORK_GEO,9.0,Seller Fulfilled,no restrictions,Shop All Laundry Detergent,"[""Home Page"",""Household Essentials"",""Laundry"",""Laundry Detergents"",""Shop All Laundry Detergent""]",all,2023-07-14,2049-12-31,2015-12-09,11659,4.7,14.89,-1.0,15.596000000000002
975,654954235362-CB-P-L2-14.99,Original Gourmet Lollipop Tub (54.7 Ounce),Food & Beverage,36.9,1970-01-01,1970-01-01,36.9,Was Price,36.9,Yes,42.33,2038362,NETWORK_GEO,3.42,Seller Fulfilled,no restrictions,Candy Assortments,"[""Home Page"",""Food"",""Candy"",""Multipacks & Bags"",""Candy Assortments""]",Original Gourmet,2024-01-18,2049-12-31,2020-06-10,3,4.0,26.95,0.0,14.76
976,831248000299-BS-F-L1-3.83,"Dramamine Ginger Chews, Nausea Relief Soft Chews Lemon-Honey-Ginger, 6 Count, 12 Pack",Medicine & Supplements,21.99,1970-01-01,1970-01-01,18.98,Was Price,21.99,Yes,29.99,2038754,NETWORK_GEO,1.0,Seller Fulfilled,no restrictions,All Digestive Health,"[""Home Page"",""Health and Medicine"",""Digestive Health"",""All Digestive Health""]",Dramamine,2024-03-14,2049-12-31,2022-09-08,0,0.0,17.99,0.0,8.796
977,012919008886-S-P-L1-12.78,"Seattle's Best Coffee 6Th Avenue Bistro Ground Coffee, Dark Roast, 32 Ounce Bag",Food & Beverage,23.9,1970-01-01,1970-01-01,22.93,Was Price,22.25,Yes,0.0,2038305,ALWAYS_TWO_DAY,2.0,Walmart Fulfilled,no restrictions,Ground Coffee,"[""Home Page"",""Food"",""Coffee"",""Ground Coffee""]",Seattle's Best Coffee,2024-01-07,2049-12-30,2016-04-27,2104,4.7,25.72,0.0,9.56
978,024100115259-C-F-L1-5.99,Cheez It Snap'd Double Cheese Baked In & On Top 20 oz.,"Home Decor, Kitchen, & Other",20.69,1970-01-01,1970-01-01,20.83,Was Price,20.69,Yes,32.54,2040210,NETWORK_GEO,1.5,Seller Fulfilled,no restrictions,Cheez-It Snap'd,"[""Home Page"",""Food"",""Snacks, Cookies & Chips"",""Crackers"",""Cheez-Its"",""Cheez-It Snap'd""]",Cheez-It,2021-03-21,2049-12-31,2018-12-17,1336,4.6,20.69,0.0,8.276000000000002
979,025700148876-C-P-L1-17.69,"Ziploc Double Zipper Freezer Bags, Gallon, 152 Ct",Household Cleaning Products & Supplies,19.99,1970-01-01,1970-01-01,27.61,Was Price,23.14,Yes,23.59,2038710,ALWAYS_TWO_DAY,5.0,WFS Eligible,no restrictions,Freezer Bags,"[""Home Page"",""Household Essentials"",""Paper & Plastic"",""Food Storage Bags"",""Freezer Bags""]",Ziploc,2023-12-06,2049-12-31,2016-03-18,11048,4.8,19.99,0.0,7.9959999999999996
980,096619121731-C-P-L1-9.97,Signature Jelly Belly Jelly Beans 4-Pound 1EA,Food & Beverage,32.0,1970-01-01,1970-01-01,35.77,Was Price,42.95,Yes,34.99,2038362,ALWAYS_TWO_DAY,5.0,WFS Eligible,no restrictions,Jelly Beans,"[""Home Page"",""Food"",""Candy"",""Gummy & Chewy Candy"",""Jelly Beans""]",Jelly Belly,2023-06-19,2032-09-29,2017-09-16,17,4.0,32.0,0.0,12.8
981,302993933649-C-P-L1-19.49,"Cetaphil Gentle Skin Cleanser 20 fl oz., 2-pack, + 4 fl oz. Bonus","Beauty, Personal Care, & Hygiene",30.9,1970-01-01,1970-01-01,29.99,Was Price,29.99,Yes,0.0,2048134,ALWAYS_TWO_DAY,2.0,WFS Eligible,no restrictions,All Cetaphil,"[""Home Page"",""Beauty"",""Beauty by Top Brands"",""Cetaphil"",""All Cetaphil""]",Cetaphil,2022-05-10,2049-09-23,2018-01-04,4,5.0,52.99,0.0,12.36
982,622356590730-S-P-L1-99.98,"Ninja Speedi Rapid Cooker & Air Fryer SF302A, 6-Quart, 11-in-1 Functionality",Large Appliances,128.0,1970-01-01,1970-01-01,129.95,Was Price,111.01,Yes,289.95,2038710,ALWAYS_TWO_DAY,20.0,Walmart Fulfilled,no restrictions,Ninja Air Fryers,"[""Home Page"",""Home"",""Appliances"",""Kitchen Appliances"",""Fryers"",""Air Fryers"",""Ninja Air Fryers""]",Ninja,2023-12-27,2049-12-30,2023-02-10,258,4.8,179.99,0.0,51.2
